tweet_id,author_id,inbound,created_at,in_response_to_tweet_id,in_response_to_tweet_text,text,response_tweet_id
708880,ChipotleTweets,False,2017-10-10 20:25:33+00:00,708881,She can't even hold her rito https://t.co/5uh27HTRY9,That's a bummer. Please go to https://t.co/0f6pFdYU9j with this. -Tay,
709314,ChipotleTweets,False,2017-10-10 20:37:00+00:00,709315,This couple is breaking up next to me in  and he doesn't even care because of the new queso. #GodBless,Priorities. -Tay,
709316,ChipotleTweets,False,2017-10-10 20:36:00+00:00,709317,just left one of your restaurants and couldn't get a salad because they ran out of lettuce. It's not even 5:00!,Oh no! I'm sorry about this. Let us know at https://t.co/0f6pFdYU9j so we can get you taken care of. -Tay,
709318,ChipotleTweets,False,2017-10-10 20:34:35+00:00,709319,wish  across the street from my hospital delivered. No way I’m able to get away to go get 🌮 today #ICUlife #needstobeathing,I wish we could get you taken care of. Thanks for taking care of those people though. They need you. -Tay,
709320,ChipotleTweets,False,2017-10-10 20:34:00+00:00,709322,"I was tryna enjoy my bowl, until I find these big blobs of cheese sitting in there  😪 https://t.co/E77azTCDq8",But those are the best part. -Tay,709321
709323,ChipotleTweets,False,2017-10-10 20:33:00+00:00,709324,Don't sleep on  Tacos. They on some next level,🔥🔥-Tay,
709798,ChipotleTweets,False,2017-10-10 20:48:32+00:00,709800,I trusted  for 5 secs &amp; Bamb! Food poisoning. I feel bad for them I’m also pissed at them. #getyourshittogether #clearlyIcant,That's concerning. Please reach out to us at https://t.co/0f6pFdYU9j -Tay,709799
709801,ChipotleTweets,False,2017-10-10 20:46:29+00:00,709802,Why is every  location so damn cold.,We want it to be comfortable for both our guests and the team. -Tay,
709803,ChipotleTweets,False,2017-10-10 20:45:01+00:00,709805,"Just got  guac &amp; chips that's WAY heavy on jalepenos. Anyone experience this before, or did the recipe change recently?",No recipe change. Be sure to let a manager know next time so we can work to adjust that. -Tay,709804
710321,ChipotleTweets,False,2017-10-10 21:10:00+00:00,710323,So  I emailed y’all when I had bad customer service and never got a response,Please check your DMs! -Tay,710322
710334,ChipotleTweets,False,2017-10-10 21:14:09+00:00,710336,"525 Buttermilk pike, KY 41017 use to be my favorite store! But it’s getting kinda ghettoish with the lack of upkeep. ☹️ https://t.co/eXRcRSQjq9",Please share this to https://t.co/0f6pFdYU9j so we can share this with the property manager. -Tay,710335
710338,ChipotleTweets,False,2017-10-10 21:13:00+00:00,710341,please contact me ASAP your DC store is serving bad food result cane back positive for campylobacter,That's concerning. Please reach out to us at https://t.co/0f6pFdYU9j -Tay,"710339,710340"
710342,ChipotleTweets,False,2017-10-10 21:25:00+00:00,710339,I need to talk to someone now please what is the tel no,"Please reach out to us there, and someone will contact you. -Tay",
710343,ChipotleTweets,False,2017-10-10 21:07:36+00:00,710345,no more soft corn tacos!?  You got ‘splainin to do,I'm sorry to hear we took those away. They weren't a very popular item. -Tay,710344
710346,ChipotleTweets,False,2017-10-10 21:06:28+00:00,710347,Annnnd the chicken tacos have cold chicken in them.,That's a bummer to hear. You can reach out to us at https://t.co/0f6pFdYU9j -Tay,
710352,ChipotleTweets,False,2017-10-10 21:05:42+00:00,710354,can we talk about why the queso as the texture of liquefied cardboard??? Pleaaaase tell us!!,"It's a bit different since it's made without artificial additives and preservatives, but I'm sorry it disappointed.",710353
710883,ChipotleTweets,False,2017-10-10 21:29:30+00:00,710884,yikes.,"It looks like it may have shifted, but you can share this at https://t.co/0f6pFdYU9j if you'd like -Tay",
710886,ChipotleTweets,False,2017-10-10 21:29:00+00:00,710888,"the dressing is WHY i order a salad instead of a scrumptious burrito. thank you!
sincerely,
sara",Oh no! Be sure to let the manager or go to https://t.co/0f6pFdYU9j -Tay,710887
710890,ChipotleTweets,False,2017-10-10 21:28:00+00:00,710891,$3 for half a cup of queso?!  🙄😒 https://t.co/TXtPOzKr7n,That's no good. Please share this at https://t.co/0f6pFegv0R -Tay,
710892,ChipotleTweets,False,2017-10-10 21:26:26+00:00,710893,why did y'all change your chips? Y'all didn't think we would notice?,They are now preservative free. They should be just as delicious though. -Tay,
710894,ChipotleTweets,False,2017-10-10 21:23:51+00:00,710896,Right! Chipotle: Way to go Burritonian. Look out for a Free Chips &amp; Queso w/ entree purchase offer coming your way on 10/10.,Hang tight. Those should be going out soon. -Tay,710895
711466,ChipotleTweets,False,2017-10-10 21:44:01+00:00,711468,Good plan!! Except I opened this burrito at home and there is absolutely no chance I would go back to let a manager know. Smh,Feel free to follow that link if you'd prefer. -Zach,711467
711469,ChipotleTweets,False,2017-10-10 21:30:34+00:00,711470,Nice job  really incredible burrito roll right here https://t.co/jX9honuuCQ,Oh wow. Sorry about that. Let a manager know next time or go to https://t.co/0f6pFdYU9j -Tay,711468
711472,ChipotleTweets,False,2017-10-10 21:38:44+00:00,711474,is there going to be booritos this year?,You know it! 🌯👻 -Zach,711473
711475,ChipotleTweets,False,2017-10-11 23:27:00+00:00,711473,so like $3 ones?,that's the idea! -James,
711476,ChipotleTweets,False,2017-10-10 21:30:01+00:00,711477,Considering an all  diet. 🤤,I'm down. -Tay,
711903,ChipotleTweets,False,2017-10-10 21:45:37+00:00,711905,so I guess I won’t get the BOGO promo for having my #aclfest2017 wristband? Thx a lot. https://t.co/AV0EajpD3w,I'm really sorry to hear that. Were you able to speak with a manager? -Zach,711904
711906,ChipotleTweets,False,2017-10-10 23:34:00+00:00,711904,Yep. Nothing 😖,I'm really sorry to hear that. Please let us know here: https://t.co/0f6pFdYU9j -Zach,
711907,ChipotleTweets,False,2017-10-10 21:45:00+00:00,711909,just found out that your company makes employees punch out and work off the clock when they get too many hours.,That's concerning - please let us know here: https://t.co/0f6pFdYU9j. -Zach,711908
712355,ChipotleTweets,False,2017-10-10 22:03:00+00:00,712356,"We desperately need a location on 2234 in Missouri City, TX ‼️",Hopefully one day! -Zach,
712357,ChipotleTweets,False,2017-10-10 22:02:31+00:00,712359,did you discontinue your soft shell corn tacos if so why,Yes - they never sold as well as we would have hoped. -Zach,712358
712360,ChipotleTweets,False,2017-10-10 22:16:00+00:00,712358,"My gluten free heart is broken, but I’ll survive at Moes I guess",We still have lots of GF options: https://t.co/UnfUKmic5X -Zach,
712361,ChipotleTweets,False,2017-10-10 22:02:00+00:00,712363,Iowa City just robbed me. And I thought Chicago was corrupt,I'm really sorry to hear that. Please let us know here: https://t.co/0f6pFdYU9j -Zach,712362
712366,ChipotleTweets,False,2017-10-10 22:00:11+00:00,712367,Think about  burrito 🌯 bowls on a daily. Just wanna put it out there https://t.co/lHUQgk1QZM,That makes two of us. -Zach,
712760,ChipotleTweets,False,2017-10-10 22:29:00+00:00,712762,Extremely underwhelmed with the queso at  Too mealy textured and bland. Do better,"I'm very sorry. Ours may be different because we use real food, but I'll pass it on. Check out https://t.co/BKhjXicmcV -Zach",712761
712764,ChipotleTweets,False,2017-10-10 22:22:25+00:00,712765,i've gotten chipotlaid 2 days in a row.  what are we?,"Well, we're Twitter Official now. -Zach",
712766,ChipotleTweets,False,2017-10-10 22:18:00+00:00,712767,When in doubt  first and everything else afterwards.,Yes. This. 🌯🙌 -Zach,
712771,ChipotleTweets,False,2017-10-10 22:17:30+00:00,712772,has shrimp ?,Nope. -Zach,
712773,ChipotleTweets,False,2017-10-10 22:16:31+00:00,712774,Hey  the Chipotle I was just at tried charging my card and said it declined so I had to use another but I got charged on both,I'm really sorry to hear that. Please let us know here: https://t.co/0f6pFdYU9j -Zach,
712776,ChipotleTweets,False,2017-10-10 22:16:31+00:00,712778,please be consistent with pricing! Doesn’t everyone know what a 3 pointer is?,What do you get in your 3-pointer? -Zach,712777
712779,ChipotleTweets,False,2017-10-10 23:01:41+00:00,712777,"Bowl, double steak and cheese?Could I be wrong?","That would be a steak 3-pointer + extra steak, so it would cost more than a 3-pointer. -Zach",712780
712781,ChipotleTweets,False,2017-10-10 23:12:00+00:00,712780,"I stand corrected. However got charged the bowl plus extra steak, $11 seemed pricy",Were you able to speak with a manager? -Zach,712782
712783,ChipotleTweets,False,2017-10-11 02:13:28+00:00,712782,"No, I was on a short lunch break","Next time you come by, explain to a manager what happened, so they can make things right. -Zach",
713141,ChipotleTweets,False,2017-10-10 22:44:00+00:00,713143,"I’m lactose intolerant &amp; require dairy aide when eating queso. When I eat  queso, I don’t need dairy aide. Is it fake?",Nope: https://t.co/BKhjXicmcV -Zach,713142
713144,ChipotleTweets,False,2017-10-10 22:42:39+00:00,713146,I still can't believe that  ruined my lunch with #badcustomerservice,"I'm so sorry. If you can, please let us know through our website so we can follow up: https://t.co/0f6pFdYU9j. -Zach",713145
713147,ChipotleTweets,False,2017-10-10 22:35:30+00:00,713148,Now that is a beautiful sight.  https://t.co/3kGSX5bGPL,It sure is. I'm jealous.🤤 -Zach,
713149,ChipotleTweets,False,2017-10-10 22:34:54+00:00,713151,just stopped @ your location at Metrotech in BK - no peppers and no guac whatsoever. What’s the deal?,I'm really sorry to hear that. Were you able to speak with a manager? -Zach,713150
713152,ChipotleTweets,False,2017-10-10 22:44:42+00:00,713150,I didn’t bother to ask as the girls who were serving just kept shaking their heads “no” when I asked - so I figured there was no solution...,I'm really sorry to hear that. Please let us know here: https://t.co/0f6pFdYU9j -Zach,
713153,ChipotleTweets,False,2017-10-10 22:29:52+00:00,713154,Thanks  for the free bowl on my birthday! ❤️🎉😋 https://t.co/7HjyB9OkE1,You're so welcome. Happy Birthday!! -Zach,
713621,ChipotleTweets,False,2017-10-10 22:54:28+00:00,713623,and refusal to take an order over the phone when your app isn't working. What kind of garbage is that. Rude!,I'm really sorry to hear that. Please let us know here: https://t.co/0f6pFdYU9j -Zach,713622
713624,ChipotleTweets,False,2017-10-10 22:53:52+00:00,713626,"I moved to Portland and was disappointed at lack of corn tortillas :(
which cities have them?","We are phasing out the soft corn tortillas entirely, but you can check out https://t.co/3katTYAWJu for other ideas. -Zach",713625
713627,ChipotleTweets,False,2017-10-10 22:53:52+00:00,713629,When you go to  and they hardly give you meat so you ask for the normal portion and they charge you extra #highwayrobbery 😑😑😑,I'm really sorry to hear that. Were you able to speak with a manager? -Zach,713628
713630,ChipotleTweets,False,2017-10-10 23:02:00+00:00,713628,No I didn’t. They all looked at me like I was insane when I tried to tell them that they didn’t even give me a normal portion....,"I'm sorry we left you disappointed. Next time you're in, let a manager know, so we can make amends. -Zach",
713631,ChipotleTweets,False,2017-10-10 22:53:00+00:00,713632,"Why are the restaurants in my area constantly out of key ingredients? No cheese, no lettuce, no ripe avocados for guacamole.","We are often impacted by seasonality and changes in harvests from around the county, but I'm really sorry. -Zach",
713633,ChipotleTweets,False,2017-10-10 22:52:00+00:00,713634,https://t.co/UjDgsNDpfU,"I'm really sorry! Please let a manager know next time you come by, or let us know here: https://t.co/0f6pFdYU9j. -Zach",
713636,ChipotleTweets,False,2017-10-10 22:51:32+00:00,713638,Hey  !! Me again! Went to the Union Square NYC location today. Great experience! Give them raises! Thanks! Love you!,"Aw, that's great to hear. Thank you so much! -Zach",713637
713639,ChipotleTweets,False,2017-10-10 22:50:00+00:00,713640,Life could only get better if they put a Waffle House and Chipotle in my neighborhood. https://t.co/g4vmyBWenp,Fingers crossed for you.,
10264,ChipotleTweets,False,2017-10-10 22:49:40+00:00,10260,day 2 (forgot to take a picture but here’s proof) https://t.co/fRl8edc3f6,Thanks for coming by!,
714058,ChipotleTweets,False,2017-10-10 23:13:00+00:00,714059,by me always has the stalest chips making me the saltiest girl,Oh no! I'm sorry - we fry them daily but they get chewy if we don't do it long enough. Next time should be better! -Zach,
714060,ChipotleTweets,False,2017-10-10 23:13:00+00:00,714061,unclean store in Robinson PAFood laying everywhere no one in store bathroom dirty. Employee left to go to bathroom and more,I'm so sorry we let you down. Please let us know here: https://t.co/0f6pFdYU9j. -Zach,
714062,ChipotleTweets,False,2017-10-10 23:13:00+00:00,714063,Queso ain’t bad. You guys are crazy.,Thanks for the support! -Zach,
714065,ChipotleTweets,False,2017-10-10 23:12:00+00:00,714066,why isn't your vinaigrette vegan...but you don't use eggs?? Buts it's vegetarian???,"The vinaigrette contains honey, so it's not technically vegan: https://t.co/dxvp84QOVY -Zach",
714067,ChipotleTweets,False,2017-10-10 23:09:33+00:00,714068,How does a  run out of tortillas...AND forks...on the same day? #someoneforgottoordersuppliesthisweek,"Bummer! I'm sorry. If you don't mind, please let us know here: https://t.co/0f6pFdYU9j -Zach",
714611,ChipotleTweets,False,2017-10-10 23:29:04+00:00,714612,s/o to chipotle for giving me ecoli,This is very concerning. We would like to speak with you directly. Please send us a message here: https://t.co/0f6pFdYU9j -Zach,
714614,ChipotleTweets,False,2017-10-10 23:23:28+00:00,714616,Left a whole  burrito at work and I don’t think I’ve ever been so sad:(,That might be enough reason to go back to work. -Zach,714615
714617,ChipotleTweets,False,2017-10-10 23:31:00+00:00,714615,We’re passed the point of no return.. such a good wast of 6.50$,I will shed tears for you. -Zach,
715208,ChipotleTweets,False,2017-10-10 23:43:28+00:00,715209,Alright. It’s official. No more  for me. They’ve upset me for the last time. #brownguac #stalechips #neveranyfajitas,I'm so sorry we let you down. Please let us know here: https://t.co/0f6pFdYU9j. -Zach,
